Date,Open,High,Low,Close,Change,y,Change%,Volume('000 shares),RSV,%K,%D,DI,EMA12,EMA26,DIF,MACD
2019/5/16,248.5,249.5,246,247,-2,-5.5,-0.8,30331.519,0,0.02591953,0.068717588,247.375,256.15625,258.6730769,-2.516826923,2.177083333
2019/5/15,251,252,249,249,0.5,-2,0.2,37223.479,0.03030303,0.038879295,0.090116617,249.75,257.1979167,258.9086538,-1.710737179,3.331908832
2019/5/14,247.5,251,245,248.5,-2,0.5,-0.8,45620.708,0,0.043167427,0.115735278,248.25,258.0625,259.0096154,-0.947115385,4.424590456
2019/5/13,253,254,249.5,250.5,-5.5,-2,-2.15,29317.535,0,0.064751141,0.152019203,251.125,259.6875,258.9663462,0.721153846,5.443108974
2019/5/10,257,259,255,256,-0.5,-5.5,-0.19,18868.212,0,0.097126712,0.195653234,256.5,261.1666667,258.8028846,2.363782051,6.273326211
2019/5/9,259.5,259.5,256,256.5,-3.5,-0.5,-1.35,34166.574,0,0.145690068,0.244916496,257.125,262.0833333,258.4278846,3.655448718,6.930644587
2019/5/8,260,261.5,259.5,260,-2.5,-3.5,-0.95,25902.364,0.117647059,0.218535101,0.29452971,260.25,262.8333333,257.9326923,4.900641026,7.470797721
2019/5/7,259.5,263,259,262.5,3.5,-2.5,1.35,25686.126,0.35,0.268979123,0.332527014,261.75,263.2708333,257.2163462,6.054487179,7.857104701
2019/5/6,260,260,258,259,-6,3.5,-2.26,33688.187,0,0.228468684,0.36430096,259,263.5104167,256.4375,7.072916667,8.093304843
2019/5/3,262,265,260.5,265,6,-6,2.32,30200.246,0.6,0.342703026,0.432217098,263.875,263.7083333,255.8317308,7.876602564,8.164440883
2019/5/2,261.5,262.5,258.5,259,0,6,0,27376.394,0,0.214054539,0.476974134,259.75,263.1041667,254.9807692,8.123397436,8.095708689
2019/4/30,260,260.5,258,259,-0.5,0,-0.19,40446.419,0,0.321081808,0.608433931,259.125,262.7291667,254.5096154,8.219551282,7.955751425
2019/4/29,260,262,258.5,259.5,-0.5,-0.5,-0.19,32651.618,0,0.481622712,0.752109993,259.875,262.1354167,253.9423077,8.193108974,7.765491453
2019/4/26,262,263,257.5,260,-7.5,-0.5,-2.8,47518.804,0.25,0.722434068,0.887353633,260.125,261.5104167,253.2307692,8.279647436,7.528846154
2019/4/25,268.5,269,267,267.5,-1.5,-7.5,-0.56,32386.724,0.888888889,0.958651103,0.969813415,267.75,260.96875,252.4519231,8.516826923,7.239227208
2019/4/24,270,270,267.5,269,1,-1.5,0.37,26449.755,1,0.99353221,0.975394572,268.875,259.78125,251.4038462,8.377403846,6.901887464
2019/4/23,266.5,268,266,268,2,1,0.75,25336.847,1,0.990298314,0.966325753,267.5,258.40625,250.2259615,8.180288462,6.565259972
2019/4/22,266.5,267.5,265,266,1.5,2,0.57,24967.393,1,0.985447472,0.954339472,266.125,256.7083333,248.9951923,7.713141026,6.274305556
2019/4/19,269,269.5,263.5,264.5,0,1.5,0,44658.699,1,0.978171207,0.938785473,265.5,255.1041667,247.8461538,7.258012821,6.013710826
2019/4/18,264,266,263.5,264.5,3,0,1.15,38006.795,1,0.967256811,0.919092605,264.625,253.5416667,246.6778846,6.863782051,5.753917379
2019/4/17,260,263,259.5,261.5,4.5,3,1.75,37864.191,1,0.950885217,0.895010502,261.375,251.84375,245.3365385,6.507211538,5.48468661
2019/4/16,257,257,255.5,257,1.5,4.5,0.59,19652.648,1,0.926327825,0.867073145,256.625,250.1979167,244.1346154,6.063301282,5.241809117
2019/4/15,255,256,254,255.5,3.5,1.5,1.39,17156,1,0.889491737,0.837445806,255.25,248.9375,243.2644231,5.673076923,5.014868234
2019/4/12,251.5,253,251,252,0,3.5,0,13548.148,0.764705882,0.834237606,0.81142284,252,247.9375,242.4567308,5.480769231,4.783208689
2019/4/11,253,254,251.5,252,-2,0,-0.79,24896.84,0.833333333,0.869003468,0.800015457,252.375,247.0833333,241.7355769,5.34775641,4.562410969
2019/4/10,253,254.5,252,254,0,-2,0,25849.934,1,0.886838535,0.765521452,253.625,246.6770833,241.1153846,5.561698718,4.346955128
2019/4/9,253,254,252,254,1,0,0.4,22355.674,1,0.830257802,0.704862911,253.5,245.90625,240.5384615,5.367788462,4.059294872
2019/4/8,251,253,250.5,253,6.5,1,2.64,45184.821,1,0.745386703,0.642165465,252.375,244.8958333,239.9759615,4.919871795,3.738960114
2019/4/3,249,249,246.5,246.5,0.5,6.5,0.2,24945.323,0.714285714,0.618080054,0.590554846,247.125,243.8541667,239.4134615,4.440705128,3.448450855
2019/4/2,249.5,249.5,246,246,0.5,0.5,0.2,24105.053,0.642857143,0.569977224,0.576792242,246.875,243.3020833,238.9807692,4.321314103,3.164351852
2019/4/1,251,251,245,245.5,0,0.5,0,35330.656,0.571428571,0.533537265,0.580199751,246.75,242.5833333,238.5625,4.020833333,2.86102208
2019/3/29,243,245.5,240.5,245.5,3.5,0,1.45,28220.81,0.625,0.514591612,0.603530993,244.25,241.6458333,238.0576923,3.588141026,2.631232194
2019/3/28,240.5,242.5,240,242,0.5,3.5,0.21,13933.054,0.1875,0.459387417,0.648000684,241.625,240.9791667,237.4855769,3.493589744,2.510060541
2019/3/27,242,242.5,240.5,241.5,-2.5,0.5,-1.02,22590.089,0.263157895,0.595331126,0.742307317,241.5,240.4375,237.0288462,3.408653846,2.434027778
2019/3/26,243,244,241,244,2.5,-2.5,1.04,19920.17,0.678571429,0.761417742,0.815795413,243.25,239.4583333,236.4855769,2.97275641,2.415153134
2019/3/25,240.5,243.5,240.5,241.5,-7,2.5,-2.82,19211.254,0.5,0.802840899,0.842984249,241.75,238.3645833,235.8798077,2.484775641,2.505876068
2019/3/22,248,248.5,244.5,248.5,3,-7,1.22,22931.467,1,0.954261348,0.863055924,247.5,237.71875,235.4134615,2.305288462,2.71474359
2019/3/21,242.5,245.5,241,245.5,3.5,3,1.45,26179.502,1,0.931392022,0.817453212,244.375,236.6145833,234.7307692,1.883814103,2.985754986
2019/3/20,242,242,239.5,242,1.5,3.5,0.62,22975.971,1,0.897088033,0.760483807,241.375,235.6875,234.0961538,1.591346154,3.33644943
2019/3/19,239,240.5,238,240.5,-0.5,1.5,-0.21,14479.009,0.954545455,0.845632049,0.692181694,239.875,235.2604167,233.3076923,1.952724359,3.76531339
2019/3/18,239.5,241,239,241,2,-0.5,0.84,26856.532,1,0.791175346,0.615456516,240.5,235.15625,232.6586538,2.497596154,4.152510684
2019/3/15,237,239.5,235.5,239,4.5,2,1.92,33649.729,1,0.686763019,0.527597101,238.25,235.0208333,232.2115385,2.809294872,4.485576923
2019/3/14,239,239,234,234.5,-2.5,4.5,-1.05,17175.356,0.642857143,0.530144529,0.448014143,235.5,234.9791667,231.7403846,3.238782051,4.808671652
2019/3/13,234,237,234,237,1.5,-2.5,0.64,20500.195,0.777777778,0.473788222,0.406948949,236.25,235.0104167,231.2211538,3.789262821,5.0997151
2019/3/12,233,237,232.5,235.5,5,1.5,2.17,23588.085,0.578947368,0.321793444,0.373529313,235.125,234.9895833,230.625,4.364583333,5.310185185
2019/3/11,228,230.5,227.5,230.5,0.5,5,0.22,23200.793,0.052631579,0.193216483,0.399397247,229.75,234.8645833,230.1201923,4.744391026,5.388888889
2019/3/8,231,231.5,229,230,-4,0.5,-1.71,22190.659,0,0.263508934,0.502487629,230.125,234.8333333,229.7932692,5.040064103,5.38764245
2019/3/7,235,235,233,234,0,-4,0,17126.192,0.153846154,0.395263401,0.621976976,234,234.8020833,229.3509615,5.451121795,5.394497863
2019/3/6,235,235.5,233.5,234,1,0,0.43,20433.226,0.153846154,0.515972025,0.735333764,234.25,234.25,228.8125,5.4375,5.362446581
2019/3/5,234,234.5,232.5,233,-2.5,1,-1.06,22641.407,0.380952381,0.697034961,0.845014633,233.25,233.6875,228.1923077,5.495192308,5.331641738
2019/3/4,239.5,239.5,234.5,235.5,-3.5,-2.5,-1.46,39655.513,0.619047619,0.855076251,0.919004469,236.25,233.3854167,227.6682692,5.717147436,5.272792023
2019/2/27,238.5,239.5,237,239,-0.5,-3.5,-0.21,35240.889,0.96,0.973090567,0.950968577,238.625,232.84375,226.9855769,5.858173077,5.154380342
2019/2/26,239,240,236.5,239.5,1.5,-0.5,0.63,24522.789,1,0.97963585,0.939907583,238.875,231.9479167,226.2644231,5.68349359,4.974804131
2019/2/25,237.5,239,236,238,1.5,1.5,0.63,24105.138,1,0.969453775,0.920043449,237.75,230.4479167,225.375,5.072916667,4.75329416
2019/2/22,235.5,236.5,234,236.5,0,1.5,0,22032.163,1,0.954180663,0.895338286,235.875,229.21875,224.4855769,4.733173077,4.563924501
2019/2/21,235.5,236.5,234.5,236.5,2,0,0.85,33764.489,1,0.931270995,0.865917097,236,228.6354167,223.5336538,5.101762821,4.359152422
2019/2/20,231.5,234.5,231,234.5,5.5,2,2.4,30479.71,1,0.896906492,0.833240148,233.625,227.8020833,222.6394231,5.162660256,4.069622507
2019/2/19,230,230.5,229,229,-1,5.5,-0.43,16577.023,0.888888889,0.845359738,0.801406976,229.375,226.8333333,221.6730769,5.16025641,3.750267094
2019/2/18,229,230.5,228.5,230,3,-1,1.32,16978.916,1,0.823595163,0.779430595,229.75,226.1145833,221.1490385,4.965544872,3.404380342
2019/2/15,229,229,226.5,227,0,3,0,22369.799,0.666666667,0.735392744,0.757348311,227.375,225.46875,220.8173077,4.651442308,2.990651709
2019/2/14,229.5,230,226,227,-2,0,-0.87,23647.751,0.666666667,0.769755783,0.768326094,227.5,224.9583333,220.7163462,4.241987179,2.512375356
2019/2/13,232,232,228.5,229,-1,-2,-0.43,28634.925,0.894736842,0.821300342,0.767611249,229.625,224.21875,220.5288462,3.689903846,1.978365385
2019/2/12,230,230,229,230,2,-1,0.88,29406.67,1,0.784582092,0.740766703,229.75,223.4166667,220.0480769,3.368589744,1.422008547
2019/2/11,228,229,226.5,228,7,2,3.17,78307.106,0.882352941,0.676873137,0.718859008,227.875,222.4479167,219.5576923,2.890224359,0.7752849
2019/1/30,220.5,221.5,220,221,-1.5,7,-0.67,44755.945,0.238095238,0.574133235,0.739851944,220.875,221.7604167,219.2644231,2.49599359,0.109953704
2019/1/29,222.5,225,222,222.5,-6.5,-1.5,-2.84,41122.52,0.380952381,0.742152234,0.822711298,223,221.5625,219.2740385,2.288461538,-0.518340456
2019/1/28,229.5,229.5,228,229,3,-6.5,1.33,26026.257,1,0.922752161,0.86299083,228.875,221.3020833,219.2548077,2.047275641,-1.08707265
2019/1/25,226.5,227,225,226,3.5,3,1.57,46692.764,1,0.884128241,0.833110165,226,220.2083333,218.9663462,1.241987179,-1.591613248
2019/1/24,222.5,222.5,220.5,222.5,2,3.5,0.91,26417.924,0.909090909,0.826192362,0.807601126,222,219.2604167,218.9134615,0.346955128,-2.037838319
2019/1/23,221.5,222,220,220.5,-2.5,2,-1.12,16671.213,0.545454545,0.784743088,0.798305509,220.75,218.3541667,218.9182692,-0.564102564,-2.406517094
2019/1/22,220,223,219,223,2,-2.5,0.9,28926.483,1,0.904387359,0.805086719,222,217.6875,219.0048077,-1.317307692,-2.697204416
2019/1/21,220,223,220,221,2.5,2,1.14,29384.866,1,0.856581039,0.755436399,221.25,216.5625,219.0144231,-2.451923077,-2.929754274
2019/1/18,219,220,217.5,218.5,-2,2.5,-0.91,49627.569,0.75,0.784871559,0.704864079,218.625,216.1041667,219.2019231,-3.09775641,-3.046118234
2019/1/17,218,221,218,220.5,3,-2,1.38,21163.986,0.95,0.802307338,0.664860339,220,216.3125,219.4711538,-3.158653846,-3.063123219
2019/1/16,218.5,220,217.5,217.5,-3.5,3,-1.58,28978.282,0.730769231,0.728461007,0.596136839,218.125,216.7083333,219.5384615,-2.830128205,-3.035523504
2019/1/15,216.5,221,215.5,221,2.5,-3.5,1.14,38882.923,1,0.727306896,0.529974755,219.625,217.0833333,219.5769231,-2.493589744,-2.990918803
2019/1/14,218.5,220,217,218.5,-2,2.5,-0.91,17612.296,0.84,0.590960343,0.431308684,218.5,216.875,219.6490385,-2.774038462,-2.947026353
2019/1/11,219,220.5,218,220.5,4.5,-2,2.08,28102.288,0.714285714,0.466440515,0.351482854,219.875,216.75,219.7211538,-2.971153846,-2.865829772
2019/1/10,216,216.5,214.5,216,0.5,4.5,0.23,20754.593,0.457142857,0.342517915,0.294004024,215.75,216.78125,219.9615385,-3.180288462,-2.723824786
2019/1/9,212,216.5,211,215.5,4.5,0.5,2.13,46295.446,0.428571429,0.285205444,0.269747079,214.625,217.2291667,220.6394231,-3.41025641,-2.518518519
2019/1/8,212,212.5,210,211,-2,4.5,-0.94,22694.481,0.171428571,0.213522452,0.262017896,211.125,217.8854167,221.3846154,-3.499198718,-2.248575499
2019/1/7,212,214,211,213,5,-2,2.4,35442.176,0.285714286,0.234569393,0.286265618,212.75,218.7395833,221.9903846,-3.250801282,-1.956018519
2019/1/4,211.5,211.5,206.5,208,-7.5,5,-3.48,65943.521,0,0.208996946,0.31211373,208.5,219.7291667,222.6394231,-2.91025641,-1.689102564
2019/1/3,214,218,214,215.5,-4,-7.5,-1.82,34087.62,0,0.313495419,0.363672123,215.75,220.8645833,223.2932692,-2.428685897,-1.489939459
2019/1/2,226.5,226.5,219,219.5,-6,-4,-2.66,32900.482,0.333333333,0.470243129,0.388760475,221.125,221.46875,223.5673077,-2.098557692,-1.345441595
2018/12/28,223.5,225.5,222.5,225.5,2.5,-6,1.12,29456.773,1,0.538698026,0.348019147,224.75,221.5625,223.6057692,-2.043269231,-1.159633191
2018/12/27,222,224,220.5,223,6.5,2.5,3,21491.484,0.722222222,0.308047039,0.252679708,222.625,221.6770833,223.3701923,-1.693108974,-0.902777778
2018/12/26,218.5,219.5,216,216.5,-1,6.5,-0.46,16463.259,0,0.100959448,0.224996043,217.125,221.9270833,223.2596154,-1.332532051,-0.682514245
2018/12/25,215.5,218,215,217.5,-2.5,-1,-1.14,19402.777,0,0.151439171,0.28701434,217,222.3125,223.2932692,-0.980769231,-0.478899573
2018/12/24,221.5,221.5,219.5,220,-1.5,-2.5,-0.68,22976.1,0,0.227158757,0.354801925,220.25,222.4895833,223.3557692,-0.866185897,-0.345708689
2018/12/22,220,221.5,220,221.5,-2,-1.5,-0.89,5185.247,0.090909091,0.340738136,0.418623508,221.125,222.59375,223.4423077,-0.848557692,-0.289529915
2018/12/21,219,224,219,223.5,2.5,-2,1.13,43529.532,0.454545455,0.465652658,0.457566194,222.5,222.53125,223.6490385,-1.117788462,-0.304576211
2018/12/20,221,222.5,221,221,-4.5,2.5,-2,35112.116,0.266666667,0.47120626,0.453522962,221.375,222.8333333,223.9615385,-1.128205128,-0.372596154
2018/12/19,222,225.5,222,225.5,3,-4.5,1.35,23415.082,0.866666667,0.573476057,0.444681313,224.625,223.8333333,224.2596154,-0.426282051,-0.504718661
2018/12/18,221,223,220.5,222.5,-1,3,-0.45,30210.541,0.466666667,0.426880752,0.380283941,222.125,224.6145833,224.3461538,0.268429487,-0.806000712
2018/12/17,221,225,220,223.5,1,-1,0.45,18964.952,0.6,0.406987795,0.356985536,223,225.0104167,224.7211538,0.289262821,-1.252492877
2018/12/14,223,223.5,220.5,222.5,-3.5,1,-1.55,38661.159,0.233333333,0.310481692,0.331984406,222.25,225.5625,225.0625,0.5,-1.720975783
2018/12/13,227,227.5,225,226,-0.5,-3.5,-0.22,32105.141,0.4375,0.349055872,0.342735763,226.125,225.8333333,225.6153846,0.217948718,-2.23005698
2018/12/12,223.5,227,222.5,226.5,4,-0.5,1.8,26479.846,0.46875,0.304833808,0.339575709,225.625,225.5625,225.9230769,-0.360576923,-2.682425214
2018/12/11,220,223,219,222.5,3.5,4,1.6,27395.22,0.21875,0.222875712,0.356946659,221.75,225.2708333,226.2548077,-0.983974359,-3.020833333
2018/12/10,219.5,220,218.5,219,-2,3.5,-0.9,19447.461,0,0.224938568,0.423982133,219.125,225.0104167,226.7403846,-1.729967949,-3.31383547
2018/12/7,222.5,223.5,220.5,221,1,-2,0.45,25077.568,0.066666667,0.337407852,0.523503916,221.5,225.0625,227.3798077,-2.317307692,-3.488425926
2018/12/6,220,222,219.5,220,-6,1,-2.65,40181.112,0,0.472778445,0.616551947,220.375,224.7708333,227.9086538,-3.137820513,-3.569978632
2018/12/5,226.5,227.5,225,226,-8,-6,-3.42,42855.576,0.454545455,0.709167667,0.688438699,226.125,224.625,228.375,-3.75,-3.479522792
2018/12/4,233,234.5,231,234,-1,-8,-0.43,39758.162,0.939393939,0.836478773,0.678074215,233.375,224.3229167,228.25,-3.927083333,-3.255519943
2018/12/3,231,235,231,235,9.5,-1,4.21,45364.986,1,0.78502119,0.598871935,234,223.75,227.8317308,-4.081730769,-2.961983618
2018/11/30,229.5,231,225.5,225.5,-3.5,9.5,-1.53,55896.957,0.681818182,0.677531786,0.505797308,226.875,223.46875,227.3221154,-3.853365385,-2.572293447
2018/11/29,231.5,231.5,229,229,2.5,-3.5,1.1,44411.207,1,0.675388587,0.419930069,229.625,223.65625,227.0625,-3.40625,-2.103899573
2018/11/28,222.5,227,222,226.5,2.5,2.5,1.12,24467.026,1,0.513082881,0.292200809,225.5,223.4270833,227.0480769,-3.62099359,-1.620548433
2018/11/27,220,224.5,219,224,1,2.5,0.45,26598.349,0.461538462,0.269624322,0.181759774,222.875,223.9583333,227.2596154,-3.301282051,-1.067930912
2018/11/26,219,224,218.5,223,4.5,1,2.06,30626.804,0.384615385,0.173667252,0.1378275,222.125,224.7083333,227.7596154,-3.051282051,-0.678685897
2018/11/23,220.5,220.5,217,218.5,-0.5,4.5,-0.23,14993.334,0.038461538,0.068193185,0.119907624,218.625,225.9166667,228.2403846,-2.323717949,-0.440527066
2018/11/22,221.5,222,219,219,0,-0.5,0,21980.61,0.074074074,0.083059008,0.145764843,219.75,227.2083333,228.9423077,-1.733974359,-0.440349003
2018/11/21,214.5,220,214,219,1,0,0.46,35303.343,0.074074074,0.087551476,0.17711776,218,228.4166667,229.7019231,-1.28525641,-0.7127849
2018/11/20,219,220.5,218,218,-4,1,-1.8,41633.756,0,0.094290176,0.221900903,218.625,229.78125,230.3557692,-0.574519231,-1.176371083
2018/11/19,225,225,221,222,-4,-4,-1.77,48966.754,0,0.141435265,0.285706266,222.5,231.2083333,230.8461538,0.362179487,-1.865562678
2018/11/16,229,229,225,226,-5,-4,-2.16,46766.909,0,0.212152897,0.357841766,226.5,232.2708333,231.3269231,0.943910256,-2.764957265
2018/11/15,229.5,232,228.5,231,2.5,-5,1.09,22079.228,0.388888889,0.318229345,0.430686201,230.625,232.7708333,231.4182692,1.352564103,-3.847311254
2018/11/14,230,231,228.5,228.5,1,2.5,0.44,20034.279,0.111111111,0.282899573,0.486914629,229.125,232.125,231.9230769,0.201923077,-5.080662393
2018/11/13,224.5,228,224.5,227.5,-4,1,-1.73,36123.127,0,0.368793804,0.588922157,226.875,231.5729167,232.4807692,-0.907852564,-6.267361111
2018/11/12,230,234.5,230,231.5,0.5,-4,0.22,23238.445,0.090909091,0.553190707,0.698986333,231.875,231.0625,233.3846154,-2.322115385,-7.451121795
2018/11/9,234.5,234.5,231,231,-5.5,0.5,-2.33,23242.081,0.592592593,0.784331514,0.771884146,231.875,230.0833333,234.2692308,-4.185897436,-8.60835114
2018/11/8,237.5,237.5,236,236.5,2.5,-5.5,1.07,24748.146,1,0.880200975,0.765660461,236.625,229.8645833,235.3221154,-5.457532051,-9.603810541
2018/11/7,233,236,232.5,234,-0.5,2.5,-0.21,34443.652,0.838709677,0.820301463,0.708390204,234.125,229.3958333,236.1730769,-6.77724359,-10.55172721
2018/11/6,234,235.5,232.5,234.5,-0.5,-0.5,-0.21,30522.176,0.882352941,0.811097356,0.652434574,234.25,229.5416667,237.2740385,-7.732371795,-11.28641382
2018/11/5,233,235.5,232,235,-1.5,-0.5,-0.63,25463.065,0.911764706,0.775469563,0.573103183,234.375,229.5729167,238.3701923,-8.797275641,-11.86298077
2018/11/2,236.5,236.5,233.5,236.5,1,-1.5,0.42,30783.361,1,0.707321992,0.471919993,235.75,229.78125,239.5288462,-9.747596154,-12.25756766
2018/11/1,236,237,233,235.5,1.5,1,0.64,42017.797,0.914285714,0.560982988,0.354218994,235.25,230.09375,240.5721154,-10.47836538,-12.43180199
2018/10/31,228,234,228,234,11,1.5,4.93,57373.201,0.828571429,0.384331625,0.250836996,232.5,230.0729167,241.6346154,-11.56169872,-12.41257123
2018/10/30,221,225,220.5,223,0.5,11,0.22,28888.931,0.2,0.162211724,0.184089681,222.875,229.9791667,242.7163462,-12.73717949,-12.15963319
2018/10/29,223,224,221,222.5,1.5,0.5,0.68,18463.792,0.157894737,0.143317586,0.19502866,222.5,230.9895833,244.1346154,-13.14503205,-11.6545584
2018/10/26,223,224,217,221,1.5,1.5,0.68,38439.644,0.078947368,0.13602901,0.220884197,220.75,231.5208333,245.5096154,-13.98878205,-10.98985043
2018/10/25,220.5,222,219.5,219.5,-10,1.5,-4.36,75524.118,0,0.164569831,0.263311791,220.125,233.4375,246.8269231,-13.38942308,-10.07683405
2018/10/24,230,231,227,229.5,-0.5,-10,-0.22,44321.95,0,0.246854747,0.312682771,229.25,235.3958333,248.3173077,-12.92147436,-9.073361823
2018/10/23,232,234,230,230,-7,-0.5,-2.95,32827.745,0.227272727,0.37028212,0.345596784,231,237.15625,249.5048077,-12.34855769,-7.959935897
2018/10/22,232.5,238,231.5,237,1,-7,0.42,29275.777,0.575757576,0.441786816,0.333254115,235.875,239.1458333,250.4615385,-11.31570513,-6.739049145
2018/10/19,231,236.5,230,236,-0.5,1,-0.21,28358.46,0.515151515,0.374801436,0.278987765,234.625,241.09375,251.3990385,-10.30528846,-5.538194444
2018/10/18,238,239,235.5,236.5,-2,-0.5,-0.84,25699.43,0.4,0.304626397,0.23108093,236.875,243.1041667,252.3894231,-9.28525641,-4.402866809
2018/10/17,241.5,243,238,238.5,1.5,-2,0.63,42542.858,0.41509434,0.256939595,0.194308196,239.5,245.2604167,253.4519231,-8.19150641,-3.3690349
2018/10/16,229.5,237,229,237,6.5,1.5,2.82,37844.077,0.292307692,0.177862223,0.162992497,235,247.1979167,254.3605769,-7.162660256,-2.395655271
2018/10/15,234,234,230.5,230.5,-6.5,6.5,-2.74,42327.28,0.092307692,0.120639488,0.155557634,231.375,249.65625,255.4278846,-5.771634615,-1.468660969
2018/10/12,231,237,229,237,9.5,-6.5,4.18,47175.769,0.267605634,0.134805386,0.173016707,235,252.28125,256.6394231,-4.358173077,-0.659811254
2018/10/11,233.5,233.5,227,227.5,-16.5,9.5,-6.76,94589.657,0,0.068405261,0.192122368,228.875,254.6041667,257.5048077,-2.900641026,0.048433048
2018/10/9,243.5,245,242,244,0.5,-16.5,0.21,28905.345,0.023255814,0.102607892,0.253980921,243.75,257.25,258.6105769,-1.360576923,0.662482194
2018/10/8,245.5,246.5,241,243.5,-6.5,0.5,-2.6,50938.958,0,0.142283931,0.329667435,243.625,258.5833333,259.0913462,-0.508012821,1.208511396
2018/10/5,250,253,248.5,250,-4,-6.5,-1.57,40204.66,0,0.213425897,0.423359187,250.375,259.8020833,259.8894231,-0.087339744,1.763087607
2018/10/4,257,257.5,254,254,-6,-4,-2.31,36408.727,0,0.320138845,0.528325833,254.875,260.1875,260.1682692,0.019230769,2.368589744
2018/10/3,257.5,260,257,260,2.5,-6,0.97,25228.536,0.333333333,0.480208268,0.632419326,259.25,260.5208333,259.9519231,0.568910256,3.073896011
2018/10/2,262,263,257,257.5,-5.5,2.5,-2.09,38391.491,0,0.553645735,0.708524856,258.75,260.59375,259.4134615,1.180288462,3.774216524
2018/10/1,262,264,261,263,0.5,-5.5,0.19,22274.38,0.80952381,0.830468602,0.785964417,262.75,260.3541667,258.8461538,1.508012821,4.463319088
2018/9/28,266,266,260,262.5,-2.5,0.5,-0.94,39626.486,0.761904762,0.840940998,0.763712324,262.75,260.1458333,258.1298077,2.016025641,5.188479345
2018/9/27,264,266,262,265,1.5,-2.5,0.57,38495.371,1,0.880459116,0.725097987,264.5,259.9479167,257.3221154,2.625801282,5.965811966
2018/9/26,263,263.5,261,263.5,0,1.5,0,24859.115,1,0.820688674,0.647417422,262.875,259.9479167,256.3942308,3.553685897,6.708333333
2018/9/25,261.5,264,260.5,263.5,2,0,0.76,24397.062,1,0.731033012,0.560781796,262.875,259.96875,255.4855769,4.483173077,7.325409544
2018/9/21,261.5,261.5,258,261.5,1.5,2,0.58,35012.974,1,0.596549518,0.475656188,260.625,259.9583333,254.5961538,5.362179487,7.776175214
2018/9/20,261.5,261.5,257.5,260,2,1.5,0.78,29595,0.55,0.394824276,0.415209523,259.75,260.1458333,253.7788462,6.366987179,8.04122151
2018/9/19,258,260,257,258,3.5,2,1.38,59227.711,0.35,0.317236415,0.425402146,258.25,259.9583333,253.0865385,6.871794872,8.081819801
2018/9/18,256.5,257,254,254.5,-3.5,3.5,-1.36,33960.152,0,0.300854622,0.479485011,255,259.90625,252.5240385,7.382211538,7.943732194
2018/9/17,262.5,262.5,257,258,-3,-3.5,-1.15,24765.758,0.315789474,0.451281933,0.568800206,258.875,260.0104167,251.9759615,8.034455128,7.60639245
2018/9/14,257,261.5,257,261,6,-3,2.35,37903.219,0.631578947,0.519028162,0.627559342,260.125,260.46875,251.4567308,9.012019231,7.054220085
2018/9/13,260,260,253.5,255,-5.5,6,-2.11,37576.18,0,0.46275277,0.681824932,255.875,260.2604167,250.9519231,9.30849359,6.281962251
2018/9/12,261,262,258,260.5,0.5,-5.5,0.19,37885.965,0.529411765,0.694129155,0.791361013,260.25,259.7083333,250.6009615,9.107371795,5.367610399
2018/9/11,263,263.5,258,260,-4.5,0.5,-1.7,34350.276,0.470588235,0.77648785,0.839976943,260.375,258.4583333,249.9182692,8.540064103,4.406517094
2018/9/10,266.5,266.5,262.5,264.5,0.5,-4.5,0.19,41735.795,1,0.929437658,0.871721489,264.5,257.09375,249.3461538,7.747596154,3.419426638
2018/9/7,263,264,260.5,264,3,0.5,1.15,38663.728,1,0.894156486,0.842863404,263.125,255.3958333,248.6634615,6.732371795,2.437321937
2018/9/6,268,268,261,261,-3,3,-1.14,35698.488,0.842105263,0.84123473,0.817216863,262.75,253.6145833,247.9855769,5.62900641,1.56579416
2018/9/5,260,264.5,259,264,6.5,-3,2.52,44864.459,1,0.840799463,0.80520793,262.875,251.75,247.4038462,4.346153846,0.87099359
2018/9/4,258.5,259.5,255.5,257.5,0.5,6.5,0.19,34304.615,0.7,0.761199194,0.787412163,257.5,249.78125,246.7163462,3.064903846,0.42485755
2018/9/3,259,260,256.5,257,1,0.5,0.39,26756.905,0.697674419,0.791798791,0.800518648,257.625,248.3020833,246.2403846,2.061698718,0.196314103
2018/8/31,257.5,259,254,256,-7.5,1,-2.85,69069.506,0.666666667,0.838860978,0.804878576,256.25,246.78125,245.7019231,1.079326923,0.198896011
2018/8/30,264.5,268,262.5,263.5,4.5,-7.5,1.74,48957.808,1,0.924958133,0.787887376,264.375,245.5729167,245.1153846,0.457532051,0.44017094
2018/8/29,253.5,259,253.5,259,9.5,4.5,3.81,56993.182,1,0.8874372,0.719351997,257.625,243.84375,244.1875,-0.34375,0.873575499
2018/8/28,248.5,250,248,249.5,4.5,9.5,1.84,36792.531,1,0.8311558,0.635309395,249.25,242.4375,243.5288462,-1.091346154,1.552261396
2018/8/27,246,246.5,244.5,245,1.5,4.5,0.62,15186.299,1,0.7467337,0.537386192,245.25,242.1145833,243.2259615,-1.111378205,2.451032764
2018/8/24,245.5,246,243,243.5,-1,1.5,-0.41,14355.943,0.818181818,0.620100551,0.432712438,244,242.2604167,242.8846154,-0.624198718,3.465544872
2018/8/23,243,244.5,243,244.5,2.5,-1,1.03,14839.24,1,0.521059917,0.339018382,244.125,242.4895833,242.1586538,0.330929487,4.522079772
